state,centre,commodity,variety,unit,category,date,retail_price
bihar,gaya,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
bihar,gaya,tea,ctc(loose),kg.,food,01/03/01,82.92979841
bihar,hajipur,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
bihar,hajipur,tea,ctc(loose),kg.,food,01/03/01,82.92979841
bihar,muzaffarpur,tea,brooke bond red label,250gm. pkt,food,01/03/01,41.5
bihar,muzaffarpur,tea,ctc(loose),kg.,food,01/03/01,82.92979841
bihar,patna,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
bihar,patna,tea,ctc(loose),kg.,food,01/03/01,82.92979841
goa,panaji,tea,brooke bond red label,250gm. pkt,food,01/03/01,44
goa,panaji,tea,ctc(loose),kg.,food,01/03/01,82.92979841
gujarat,gandhi nagar,tea,brooke bond red label,250gm. pkt,food,01/03/01,42
gujarat,gandhi nagar,tea,ctc(loose),kg.,food,01/03/01,82.92979841
gujarat,rajkot,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
gujarat,rajkot,tea,ctc(loose),kg.,food,01/03/01,82.92979841
gujarat,surat,tea,ctc(loose),kg.,food,01/03/01,82.92979841
gujarat,vadodra,tea,brooke bond red label,250gm. pkt,food,01/03/01,42
gujarat,vadodra,tea,ctc(loose),kg.,food,01/03/01,82.92979841
haryana,hissar,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
haryana,hissar,tea,ctc(loose),kg.,food,01/03/01,82.92979841
haryana,karnal,tea,brooke bond red label,250gm. pkt,food,01/03/01,42.5
haryana,karnal,tea,ctc(loose),kg.,food,01/03/01,82.92979841
himachal pradesh,mandi,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
himachal pradesh,mandi,tea,ctc(loose),kg.,food,01/03/01,82.92979841
himachal pradesh,shimla,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
himachal pradesh,shimla,tea,ctc(loose),kg.,food,01/03/01,82.92979841
jammu kashmir,jammu,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
jammu kashmir,jammu,tea,ctc(loose),kg.,food,01/03/01,82.92979841
jammu kashmir,shrinagar,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
jammu kashmir,shrinagar,tea,ctc(loose),kg.,food,01/03/01,82.92979841
jharkhand,dhanbad,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
jharkhand,dhanbad,tea,ctc(loose),kg.,food,01/03/01,82.92979841
jharkhand,ranchi,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
jharkhand,ranchi,tea,ctc(loose),kg.,food,01/03/01,82.92979841
karnataka,bangalore,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
karnataka,bangalore,tea,ctc(loose),kg.,food,01/03/01,82.92979841
karnataka,bijapur,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
karnataka,bijapur,tea,ctc(loose),kg.,food,01/03/01,82.92979841
karnataka,hubli,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
karnataka,hubli,tea,ctc(loose),kg.,food,01/03/01,82.92979841
karnataka,tumkur,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
karnataka,tumkur,tea,ctc(loose),kg.,food,01/03/01,82.92979841
kerala,ernakulam,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
kerala,ernakulam,tea,ctc(loose),kg.,food,01/03/01,82.92979841
kerala,khozhikode,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
kerala,khozhikode,tea,ctc(loose),kg.,food,01/03/01,82.92979841
kerala,trivandrum,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
kerala,trivandrum,tea,ctc(loose),kg.,food,01/03/01,82.92979841
madhya pradesh,bhillai,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
madhya pradesh,bhillai,tea,ctc(loose),kg.,food,01/03/01,82.92979841
madhya pradesh,bhopal,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
madhya pradesh,bhopal,tea,ctc(loose),kg.,food,01/03/01,82.92979841
madhya pradesh,gwalior,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
madhya pradesh,gwalior,tea,ctc(loose),kg.,food,01/03/01,82.92979841
madhya pradesh,indore,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
madhya pradesh,indore,tea,ctc(loose),kg.,food,01/03/01,82.92979841
madhya pradesh,rewa,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
madhya pradesh,rewa,tea,ctc(loose),kg.,food,01/03/01,82.92979841
madhya pradesh,sehore,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
madhya pradesh,sehore,tea,ctc(loose),kg.,food,01/03/01,82.92979841
maharashtra,aurangabad,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
maharashtra,aurangabad,tea,ctc(loose),kg.,food,01/03/01,82.92979841
maharashtra,mumbai,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
maharashtra,mumbai,tea,ctc(loose),kg.,food,01/03/01,82.92979841
maharashtra,nagpur,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
maharashtra,nagpur,tea,ctc(loose),kg.,food,01/03/01,82.92979841
maharashtra,nasik,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
maharashtra,nasik,tea,ctc(loose),kg.,food,01/03/01,82.92979841
maharashtra,pune,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
maharashtra,pune,tea,ctc(loose),kg.,food,01/03/01,82.92979841
manipur,imphal,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
manipur,imphal,tea,ctc(loose),kg.,food,01/03/01,82.92979841
meghalaya,shillong,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
meghalaya,shillong,tea,ctc(loose),kg.,food,01/03/01,82.92979841
mizoram,aizwal,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
mizoram,aizwal,tea,ctc(loose),kg.,food,01/03/01,82.92979841
nagaland,kohima,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
nagaland,kohima,tea,ctc(loose),kg.,food,01/03/01,82.92979841
national capital,delhi,tea,brooke bond red label,250gm. pkt,food,01/03/01,41
national capital,delhi,tea,ctc(loose),kg.,food,01/03/01,82.92979841
orissa,bhawanipatna,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
orissa,bhawanipatna,tea,ctc(loose),kg.,food,01/03/01,82.92979841
orissa,bhubneshwar,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
orissa,bhubneshwar,tea,ctc(loose),kg.,food,01/03/01,82.92979841
orissa,cuttack,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
orissa,cuttack,tea,ctc(loose),kg.,food,01/03/01,82.92979841
punjab,amritsar,tea,brooke bond red label,250gm. pkt,food,01/03/01,45
punjab,amritsar,tea,ctc(loose),kg.,food,01/03/01,82.92979841
punjab,bhatinda,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
punjab,bhatinda,tea,ctc(loose),kg.,food,01/03/01,82.92979841
punjab,ludhiana,tea,brooke bond red label,250gm. pkt,food,01/03/01,40
punjab,ludhiana,tea,ctc(loose),kg.,food,01/03/01,82.92979841
rajasthan,dausa,tea,brooke bond red label,250gm. pkt,food,01/03/01,42
rajasthan,dausa,tea,ctc(loose),kg.,food,01/03/01,82.92979841
rajasthan,jaipur,tea,brooke bond red label,250gm. pkt,food,01/03/01,42
rajasthan,jaipur,tea,ctc(loose),kg.,food,01/03/01,82.92979841
rajasthan,jodhpur,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
rajasthan,jodhpur,tea,ctc(loose),kg.,food,01/03/01,82.92979841
rajasthan,swaimadhopur,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
rajasthan,swaimadhopur,tea,ctc(loose),kg.,food,01/03/01,82.92979841
rajasthan,udaipur,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
rajasthan,udaipur,tea,ctc(loose),kg.,food,01/03/01,82.92979841
sikkim,gangtok,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
sikkim,gangtok,tea,ctc(loose),kg.,food,01/03/01,82.92979841
tamil nadu,chennai,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
tamil nadu,chennai,tea,ctc(loose),kg.,food,01/03/01,82.92979841
tamil nadu,coimbatore,tea,brooke bond red label,250gm. pkt,food,01/03/01,45
tamil nadu,coimbatore,tea,ctc(loose),kg.,food,01/03/01,82.92979841
tamil nadu,madurai,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
tamil nadu,madurai,tea,ctc(loose),kg.,food,01/03/01,82.92979841
tamil nadu,salem,tea,brooke bond red label,250gm. pkt,food,01/03/01,40
tamil nadu,salem,tea,ctc(loose),kg.,food,01/03/01,82.92979841
tamil nadu,tambram,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
tamil nadu,tirunelveli,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
tamil nadu,tirunelveli,tea,ctc(loose),kg.,food,01/03/01,82.92979841
telangana,hyderabad,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
telangana,hyderabad,tea,ctc(loose),kg.,food,01/03/01,82.92979841
tripura,agartala,tea,brooke bond red label,250gm. pkt,food,01/03/01,43.5
tripura,agartala,tea,ctc(loose),kg.,food,01/03/01,82.92979841
union territories,chandigarh,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
union territories,chandigarh,tea,ctc(loose),kg.,food,01/03/01,82.92979841
union territories,pondicherry,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
union territories,pondicherry,tea,ctc(loose),kg.,food,01/03/01,82.92979841
union territories,portblair,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
union territories,portblair,tea,ctc(loose),kg.,food,01/03/01,82.92979841
uttar pradesh,agra,tea,brooke bond red label,250gm. pkt,food,01/03/01,42
uttar pradesh,agra,tea,ctc(loose),kg.,food,01/03/01,82.92979841
uttar pradesh,allahabad,tea,brooke bond red label,250gm. pkt,food,01/03/01,42.5
uttar pradesh,allahabad,tea,ctc(loose),kg.,food,01/03/01,82.92979841
uttar pradesh,gorakhpur,tea,brooke bond red label,250gm. pkt,food,01/03/01,45
uttar pradesh,gorakhpur,tea,ctc(loose),kg.,food,01/03/01,82.92979841
uttar pradesh,kanpur,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
uttar pradesh,kanpur,tea,ctc(loose),kg.,food,01/03/01,82.92979841
uttar pradesh,lucknow,tea,brooke bond red label,250gm. pkt,food,01/03/01,42
uttar pradesh,lucknow,tea,ctc(loose),kg.,food,01/03/01,82.92979841
uttar pradesh,saharanpur,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
uttar pradesh,saharanpur,tea,ctc(loose),kg.,food,01/03/01,82.92979841
uttarakhand,haldwani,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
uttarakhand,haldwani,tea,ctc(loose),kg.,food,01/03/01,82.92979841
uttarakhand,srinagar,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
uttarakhand,srinagar,tea,ctc(loose),kg.,food,01/03/01,82.92979841
west bengal,asansol,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
west bengal,asansol,tea,ctc(loose),kg.,food,01/03/01,82.92979841
west bengal,howrah,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
west bengal,howrah,tea,ctc(loose),kg.,food,01/03/01,82.92979841
west bengal,jalpaiguri,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
west bengal,jalpaiguri,tea,ctc(loose),kg.,food,01/03/01,82.92979841
west bengal,kolkata,tea,brooke bond red label,250gm. pkt,food,01/03/01,36
west bengal,kolkata,tea,ctc(loose),kg.,food,01/03/01,82.92979841
west bengal,malda,tea,brooke bond red label,250gm. pkt,food,01/03/01,82.92979841
west bengal,malda,tea,ctc(loose),kg.,food,01/03/01,82.92979841
andhra pradesh,chittoor,moong,split,kg.,food,01/04/01,28
andhra pradesh,guntur,moong,split,kg.,food,01/04/01,30
andhra pradesh,kurnool,moong,split,kg.,food,01/04/01,82.92979841
andhra pradesh,vishakhapatnam,moong,split,kg.,food,01/04/01,29
arunachal pradesh,itanagar,moong,split,kg.,food,01/04/01,82.92979841
assam,dibrugarh,moong,split,kg.,food,01/04/01,82.92979841
assam,dispur,moong,split,kg.,food,01/04/01,82.92979841
assam,guwahati,moong,split,kg.,food,01/04/01,82.92979841
assam,silchar,moong,split,kg.,food,01/04/01,30
bihar,gaya,moong,split,kg.,food,01/04/01,82.92979841
bihar,hajipur,moong,split,kg.,food,01/04/01,82.92979841
bihar,muzaffarpur,moong,split,kg.,food,01/04/01,28
bihar,patna,moong,split,kg.,food,01/04/01,82.92979841
goa,panaji,moong,split,kg.,food,01/04/01,30
gujarat,gandhi nagar,moong,split,kg.,food,01/04/01,26
gujarat,rajkot,moong,split,kg.,food,01/04/01,82.92979841
gujarat,surat,moong,split,kg.,food,01/04/01,82.92979841
gujarat,vadodra,moong,split,kg.,food,01/04/01,82.92979841
haryana,hissar,moong,split,kg.,food,01/04/01,82.92979841
haryana,karnal,moong,split,kg.,food,01/04/01,34
himachal pradesh,mandi,moong,split,kg.,food,01/04/01,34
himachal pradesh,shimla,moong,split,kg.,food,01/04/01,30
jammu kashmir,jammu,moong,split,kg.,food,01/04/01,82.92979841
jammu kashmir,shrinagar,moong,split,kg.,food,01/04/01,82.92979841
jharkhand,dhanbad,moong,split,kg.,food,01/04/01,24
jharkhand,ranchi,moong,split,kg.,food,01/04/01,38
karnataka,bangalore,moong,split,kg.,food,01/04/01,34
karnataka,bijapur,moong,split,kg.,food,01/04/01,82.92979841
karnataka,hubli,moong,split,kg.,food,01/04/01,82.92979841
karnataka,tumkur,moong,split,kg.,food,01/04/01,30
kerala,ernakulam,moong,split,kg.,food,01/04/01,36
kerala,khozhikode,moong,split,kg.,food,01/04/01,36
kerala,trivandrum,moong,split,kg.,food,01/04/01,82.92979841
madhya pradesh,bhillai,moong,split,kg.,food,01/04/01,82.92979841
madhya pradesh,bhopal,moong,split,kg.,food,01/04/01,34
madhya pradesh,gwalior,moong,split,kg.,food,01/04/01,82.92979841
madhya pradesh,indore,moong,split,kg.,food,01/04/01,82.92979841
madhya pradesh,rewa,moong,split,kg.,food,01/04/01,82.92979841
madhya pradesh,sehore,moong,split,kg.,food,01/04/01,34
maharashtra,aurangabad,moong,split,kg.,food,01/04/01,82.92979841
maharashtra,mumbai,moong,split,kg.,food,01/04/01,82.92979841
maharashtra,nagpur,moong,split,kg.,food,01/04/01,82.92979841
maharashtra,nasik,moong,split,kg.,food,01/04/01,32
maharashtra,pune,moong,split,kg.,food,01/04/01,82.92979841
manipur,imphal,moong,split,kg.,food,01/04/01,82.92979841
meghalaya,shillong,moong,split,kg.,food,01/04/01,82.92979841
mizoram,aizwal,moong,split,kg.,food,01/04/01,34
nagaland,kohima,moong,split,kg.,food,01/04/01,82.92979841
national capital,delhi,moong,split,kg.,food,01/04/01,32
orissa,bhawanipatna,moong,split,kg.,food,01/04/01,82.92979841
orissa,bhubneshwar,moong,split,kg.,food,01/04/01,28
orissa,cuttack,moong,split,kg.,food,01/04/01,26
punjab,amritsar,moong,split,kg.,food,01/04/01,82.92979841
punjab,bhatinda,moong,split,kg.,food,01/04/01,82.92979841
punjab,ludhiana,moong,split,kg.,food,01/04/01,32
rajasthan,dausa,moong,split,kg.,food,01/04/01,30
rajasthan,jaipur,moong,split,kg.,food,01/04/01,30
rajasthan,jodhpur,moong,split,kg.,food,01/04/01,82.92979841
rajasthan,swaimadhopur,moong,split,kg.,food,01/04/01,82.92979841
rajasthan,udaipur,moong,split,kg.,food,01/04/01,30
sikkim,gangtok,moong,split,kg.,food,01/04/01,82.92979841
tamil nadu,chennai,moong,split,kg.,food,01/04/01,82.92979841
tamil nadu,coimbatore,moong,split,kg.,food,01/04/01,32
tamil nadu,madurai,moong,split,kg.,food,01/04/01,82.92979841
tamil nadu,salem,moong,split,kg.,food,01/04/01,82.92979841
tamil nadu,tambram,moong,split,kg.,food,01/04/01,82.92979841
tamil nadu,tirunelveli,moong,split,kg.,food,01/04/01,24
telangana,hyderabad,moong,split,kg.,food,01/04/01,82.92979841
tripura,agartala,moong,split,kg.,food,01/04/01,32
union territories,chandigarh,moong,split,kg.,food,01/04/01,82.92979841
union territories,pondicherry,moong,split,kg.,food,01/04/01,82.92979841
union territories,portblair,moong,split,kg.,food,01/04/01,82.92979841
union territories,silvasa,moong,split,kg.,food,01/04/01,82.92979841
uttar pradesh,agra,moong,split,kg.,food,01/04/01,34
uttar pradesh,allahabad,moong,split,kg.,food,01/04/01,32
uttar pradesh,gorakhpur,moong,split,kg.,food,01/04/01,28
uttar pradesh,kanpur,moong,split,kg.,food,01/04/01,82.92979841
uttar pradesh,lucknow,moong,split,kg.,food,01/04/01,30
uttar pradesh,saharanpur,moong,split,kg.,food,01/04/01,82.92979841
uttarakhand,haldwani,moong,split,kg.,food,01/04/01,32
uttarakhand,srinagar,moong,split,kg.,food,01/04/01,82.92979841
west bengal,asansol,moong,split,kg.,food,01/04/01,82.92979841
west bengal,howrah,moong,split,kg.,food,01/04/01,32
west bengal,jalpaiguri,moong,split,kg.,food,01/04/01,82.92979841
west bengal,kolkata,moong,split,kg.,food,01/04/01,31
west bengal,malda,unknown,split,kg.,food,01/04/01,32
andhra pradesh,chittoor,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
andhra pradesh,guntur,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
andhra pradesh,kurnool,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
andhra pradesh,vishakhapatnam,mustard oil,unknown,kg/litre,food,01/04/01,43
arunachal pradesh,itanagar,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
assam,dibrugarh,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
assam,dispur,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
assam,guwahati,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
assam,silchar,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
bihar,gaya,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
bihar,hajipur,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
bihar,muzaffarpur,mustard oil,unknown,kg/litre,food,01/04/01,40
bihar,patna,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
goa,panaji,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
gujarat,gandhi nagar,mustard oil,unknown,kg/litre,food,01/04/01,36
gujarat,rajkot,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
gujarat,surat,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
gujarat,vadodra,mustard oil,unknown,kg/litre,food,01/04/01,38
haryana,hissar,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
haryana,karnal,mustard oil,unknown,kg/litre,food,01/04/01,35
himachal pradesh,mandi,mustard oil,unknown,kg/litre,food,01/04/01,45
himachal pradesh,shimla,mustard oil,unknown,kg/litre,food,01/04/01,45
jammu kashmir,jammu,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
jammu kashmir,shrinagar,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
jharkhand,dhanbad,mustard oil,unknown,kg/litre,food,01/04/01,38
jharkhand,ranchi,mustard oil,unknown,kg/litre,food,01/04/01,38
karnataka,bangalore,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
karnataka,bijapur,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
karnataka,hubli,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
karnataka,tumkur,mustard oil,unknown,kg/litre,food,01/04/01,55
kerala,ernakulam,mustard oil,unknown,kg/litre,food,01/04/01,62.5
kerala,khozhikode,mustard oil,unknown,kg/litre,food,01/04/01,62.5
kerala,trivandrum,mustard oil,unknown,kg/litre,food,01/04/01,65
madhya pradesh,bhillai,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
madhya pradesh,bhopal,mustard oil,unknown,kg/litre,food,01/04/01,35
madhya pradesh,gwalior,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
madhya pradesh,indore,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
madhya pradesh,rewa,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
madhya pradesh,sehore,mustard oil,unknown,kg/litre,food,01/04/01,35
maharashtra,aurangabad,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
maharashtra,mumbai,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
maharashtra,nagpur,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
maharashtra,nasik,mustard oil,unknown,kg/litre,food,01/04/01,48
maharashtra,pune,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
manipur,imphal,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
meghalaya,shillong,mustard oil,unknown,kg/litre,food,01/04/01,38
mizoram,aizwal,mustard oil,unknown,kg/litre,food,01/04/01,40
nagaland,kohima,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
national capital,delhi,mustard oil,unknown,kg/litre,food,01/04/01,35
orissa,bhawanipatna,mustard oil,unknown,kg/litre,food,01/04/01,82.92979841
orissa,bhubneshwar,mustard oil,unknown,kg/litre,food,01/04/01,42
orissa,cuttack,mustard oil,unknown,kg/litre,food,01/04/01,37
